,receptor,molecule_chembl_id,canonical_smiles,type,relation,value,units,target_id,action_type,nombre_comercial,document_chembl_id,UMAP-1,UMAP-2
129,A1,CHEMBL15201,Cc1cc2c(s1)CCC(CN[C@H]1CC[C@@H](Oc3ccccc3)[C@H]1O)C2=O,pA2,=,7.28,,CHEMBL2094251,,,CHEMBL1122929,0.4227916,1.2151363
130,A1,CHEMBL49284,Cc1c(NC2=NCCN2)ccc2c1NCCN2,Ki,=,8900.0,nM,CHEMBL2094251,,,CHEMBL1150520,-2.802141,8.720032
131,A1,CHEMBL15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,pA2,=,6.1,,CHEMBL2094251,,,CHEMBL1124576,23.039576,-7.680651
132,A1,CHEMBL844,Brc1c(NC2=NCCN2)ccc2nccnc12,Ki,=,1900.0,nM,CHEMBL2094251,,,CHEMBL1150520,15.31383,13.893512
133,A1,CHEMBL537973,Cc1cc2c(s1)CCC(CN[C@@H]1CC[C@@H](Oc3ccccc3)[C@@H]1O)C2=O.Cl,pA2,=,8.13,,CHEMBL2094251,,,CHEMBL1122929,0.26175243,1.3172598
134,A1,CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,pA2,=,9.0,,CHEMBL2094251,,,CHEMBL1122929,-19.512003,-2.7411509
135,A1,CHEMBL300073,C/N=C(\NC)Nc1ccc2nccnc2c1Br,Ki,=,10000.0,nM,CHEMBL2094251,,,CHEMBL1150520,-2.5536408,0.4674942
136,A1,CHEMBL49137,Cc1c(NC2=NCCN2)ccc2nccnc12,Ki,=,1400.0,nM,CHEMBL2094251,,,CHEMBL1150520,15.342384,13.936013
137,A1,CHEMBL305195,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,Ki,=,180.0,nM,CHEMBL2094251,,,CHEMBL1133913,0.33355263,4.156865
138,A1,CHEMBL305195,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,Selectivity ratio,=,32.0,,CHEMBL2094251,,,CHEMBL1133913,0.42178318,4.1944933
139,A1,CHEMBL357628,CCC1=C(C(N)=O)C(c2ccc(F)cc2F)N(C(=O)NCCCN2CCC(C#N)(c3ccccc3)CC2)C(=O)N1,Ratio,>,900.0,,CHEMBL2094251,,,CHEMBL1132477,2.7826633,4.030625
140,A1,CHEMBL50430,Cc1ccccc1N=C1NCCN1,Ki,=,2500.0,nM,CHEMBL2094251,,,CHEMBL1150520,0.37249425,-1.9372772
141,A1,CHEMBL15359,Cc1cc2c(s1)CCC(CN[C@@H]1CC[C@@H](Oc3ccccc3)[C@H]1O)C2=O,pA2,=,7.4,,CHEMBL2094251,,,CHEMBL1122929,0.51212513,1.2479523
142,A1,CHEMBL69429,Oc1ccc(CC(O)CN2CCC(O)(Cc3ccc(Cl)cc3)CC2)cc1,Ki,=,5610.0,nM,CHEMBL2094251,,,CHEMBL1133913,0.75724626,-4.494056
143,A1,CHEMBL69429,Oc1ccc(CC(O)CN2CCC(O)(Cc3ccc(Cl)cc3)CC2)cc1,Selectivity ratio,=,374.0,,CHEMBL2094251,,,CHEMBL1133913,0.73643166,-4.477818
144,A1,CHEMBL50769,COc1ccc(NC2=NCCN2)c(C)c1OC,Ki,=,1500.0,nM,CHEMBL2094251,,,CHEMBL1150520,-2.7825508,8.754382
145,A1,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Ki,=,12.0,nM,CHEMBL2094251,,,CHEMBL1149193,-5.4111404,1.2200524
146,A1,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Ki,=,60.0,nM,CHEMBL2094251,,,CHEMBL1149193,21.74576,-0.38256842
147,A1,CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Ki,=,58.0,nM,CHEMBL2094251,,,CHEMBL1149193,21.092112,-0.77622205
148,A1,CHEMBL432579,Cc1sc(C)c2c1CCCc1c[nH]nc1-2,Ki,>,10000.0,nM,CHEMBL2094251,,,CHEMBL1136188,-0.10802911,-1.3298745
149,A1,CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,IC50,>,10.0,uM,CHEMBL2094251,,,CHEMBL1128756,-8.298801,13.546455
150,A1,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,=,23.0,nM,CHEMBL2094251,,,CHEMBL1149193,21.588377,-0.393631
151,A1,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,=,2.3,nM,CHEMBL2094251,,,CHEMBL1149193,6.642557,-1.922489
152,A1,CHEMBL421950,COc1ccccc1[C@]1(O)C[C@H]2CC[C@@H](C1)N2C[C@H]1COc2cccc(OC)c2O1,Ki,,,nM,CHEMBL2094251,,,CHEMBL1147408,1.1372113,4.1104293
153,A1,CHEMBL151266,COc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1ccccc1)C3)CO2,Ki,,,nM,CHEMBL2094251,,,CHEMBL1147408,1.2470427,4.1724215
154,A1,CHEMBL120055,Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,IC50,>,10000.0,nM,CHEMBL2094251,,,CHEMBL1128860,3.6265411,3.8624837
155,A1,CHEMBL28902,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)cc1,IC50,>,10.0,uM,CHEMBL2094251,,,CHEMBL1128756,1.252827,1.4580787
156,A1,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,=,19.0,nM,CHEMBL2094251,,,CHEMBL1149193,14.443344,-5.8842745
157,A1,CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,Ki,=,3.4,nM,CHEMBL2094251,,,CHEMBL1149193,-5.0334444,3.111377
158,A1,CHEMBL160581,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,IC50,>,1000.0,nM,CHEMBL2094251,,,CHEMBL1128860,3.228927,4.0224853
159,A1,CHEMBL31714,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3nc4cc(F)ccc4s3)c2)cc1,IC50,>,10.0,uM,CHEMBL2094251,,,CHEMBL1128756,1.3148376,1.530917
160,A1,CHEMBL356904,COc1cccc2c1O[C@@H](CN1C3C=C(c4cccc5ccccc45)CC1CC3)CO2,Inhibition,=,26.0,%,CHEMBL2094251,,,CHEMBL1147408,1.114719,4.0894985
161,A1,CHEMBL355953,COc1cccc2c1O[C@@H](CN1[C@@H]3CC[C@H]1C[C@](O)(c1ccccn1)C3)CO2,Ki,,,nM,CHEMBL2094251,,,CHEMBL1147408,1.0537747,3.993483
162,A1,CHEMBL12713,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Ki,=,1.8,nM,CHEMBL2094251,ANTAGONIST,SERTINDOLE,CHEMBL1149193,-1.0071936,4.353612
163,A1,CHEMBL59725,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,Ki,>,2000.0,nM,CHEMBL2094251,,,CHEMBL1135974,5.0753427,-2.7494736
164,A1,CHEMBL25236,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,=,25.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.8261104,-2.8390532
165,A1,CHEMBL143352,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1,Ki,=,28.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.703933,-2.8455694
166,A1,CHEMBL139926,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,Ki,>,10000.0,nM,CHEMBL2094251,,,CHEMBL1135974,5.1259546,-2.6502504
167,A1,CHEMBL141419,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3[te]2)CC1,Ki,=,15.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.841782,-2.9149733
168,A1,CHEMBL342060,COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1,Ki,=,32.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.883754,-2.9661896
169,A1,CHEMBL337531,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[te]1,Ki,>,1000.0,nM,CHEMBL2094251,,,CHEMBL1135974,5.106867,-2.6886077
170,A1,CHEMBL336930,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccnn3c2)CC1,Ki,=,19.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.834948,-2.9262047
171,A1,CHEMBL423735,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1,Ki,=,48.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.7088466,-2.9775233
172,A1,CHEMBL424294,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,Ki,=,15.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.8086777,-2.8870444
173,A1,CHEMBL344677,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,Ki,=,18.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.669847,-2.9217267
174,A1,CHEMBL142020,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,=,26.0,nM,CHEMBL2094251,,,CHEMBL1135974,4.7310133,-2.8757887
175,A1,CHEMBL124444,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,Ki,=,8.6,nM,CHEMBL2094251,,,CHEMBL1135974,4.6587944,-2.9371805
176,A1,CHEMBL59,NCCc1ccc(O)c(O)c1,Log Ki,=,-5.6,,CHEMBL2094251,,,CHEMBL1159170,-3.92869,1.8380692
177,A1,CHEMBL15564,CCCN(CCC)CCc1ccc(O)c(O)c1,Log Ki,=,-5.7,,CHEMBL2094251,,,CHEMBL1159170,-3.6789908,1.6794722
178,A1,CHEMBL308295,CCCN(CCCCCCN1CCC[C@@H]1Cc1ccc(O)c(O)c1)CCc1ccc(O)c(O)c1,Log Ki,=,-6.41,,CHEMBL2094251,,,CHEMBL1159170,-5.0553465,1.9176178
179,A1,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,=,2340.0,nM,CHEMBL2094251,,,CHEMBL1128457,18.289824,5.863762
180,A1,CHEMBL310997,Oc1ccc(C[C@H]2CCCN2CCCCCCN2CCC[C@@H]2Cc2ccc(O)c(O)c2)cc1O,Log Ki,=,-7.25,,CHEMBL2094251,,,CHEMBL1159170,-4.984722,1.9155802
181,A1,CHEMBL80686,Oc1ccc(C[C@@H]2CCCN2CCCCCCN2CCC[C@H]2Cc2ccc(O)c(O)c2)cc1O,Log Ki,=,-6.41,,CHEMBL2094251,,,CHEMBL1159170,-4.9383407,1.919242
182,A1,CHEMBL553331,Cl.Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n(C)c1=O,IC50,=,59.0,nM,CHEMBL2094251,,,CHEMBL1128457,-6.085307,0.081490405
183,A1,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,=,183.0,nM,CHEMBL2094251,,,CHEMBL1128457,2.1411598,4.607492
184,A1,CHEMBL588,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Log Ki,=,-6.82,,CHEMBL2094251,,,CHEMBL1159170,2.0816412,-4.166373
185,A1,CHEMBL80974,Oc1ccc(C[C@H]2CCCN2CCCCCCN2CCC[C@H]2Cc2ccc(O)c(O)c2)cc1O,Log Ki,=,-6.24,,CHEMBL2094251,,,CHEMBL1159170,-4.961589,1.9215751
186,A1,CHEMBL338611,Cn1c(=O)c2c(ncn2CCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)n(C)c1=O.O=C(O)/C=C/C(=O)O,IC50,=,8.0,nM,CHEMBL2094251,,,CHEMBL1128457,-5.9533114,0.08878086
187,A1,CHEMBL22482,COc1ccccc1N1CCN(CCCCNC(=O)C2CC3CCC2C3)CC1.O=C(O)/C=C/C(=O)O,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.68983,-2.788124
188,A1,CHEMBL282453,COc1ccccc1N1CCN(CCNC(=O)c2cccn2C)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.4790173,-2.90739
189,A1,CHEMBL23946,COc1ccccc1N1CCN(CCNC(=O)C2CC3C=CC2C3)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.590039,-2.89754
190,A1,CHEMBL23877,COc1ccccc1N1CCN(CCCCNC(=O)C2CC3CCCC3C2)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.5173774,-2.7831075
191,A1,CHEMBL8618,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,pA2,=,9.18,,CHEMBL2094251,,,CHEMBL1128671,4.0901804,-2.7871883
192,A1,CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,pA2,=,6.24,,CHEMBL2094251,,,CHEMBL1128671,3.7543635,-2.9709811
193,A1,CHEMBL23847,COc1ccccc1N1CCN(CCNC(=O)C2CC3CCC2C3)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.6255646,-2.7197862
194,A1,CHEMBL23449,COc1ccccc1N1CCN(CCCCNC(=O)c2cccs2)CC1,pA2,=,9.16,,CHEMBL2094251,,,CHEMBL1128671,4.694755,-2.9032164
195,A1,CHEMBL23315,COc1ccccc1N1CCN(CCCCNC(=O)c2sccc2Cl)CC1,pA2,=,8.16,,CHEMBL2094251,,,CHEMBL1128671,4.8325315,-2.9106858
196,A1,CHEMBL276953,COc1ccccc1N1CCN(CCNC(=O)c2ccsc2)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.527226,-2.833969
197,A1,CHEMBL25654,COc1ccccc1N1CCN(CCNC(=O)C2CC3CCCC3C2)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.395419,-2.6646361
198,A1,CHEMBL23266,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C)s2)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.5704947,-2.8477247
199,A1,CHEMBL22600,COc1ccccc1N1CCN(CCCCNC(=O)C2CC3C=CC2C3)CC1,pA2,<,7.0,,CHEMBL2094251,,,CHEMBL1128671,4.6139884,-2.937414
200,A1,CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,pA2,=,9.42,,CHEMBL2094251,,,CHEMBL1128671,-19.539286,-2.8063266
201,A1,CHEMBL23505,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn2C)CC1.O=C(O)/C=C/C(=O)O,pA2,=,7.72,,CHEMBL2094251,,,CHEMBL1128671,4.6688833,-2.9837182
202,A1,CHEMBL112345,COc1cccc2c1OC(CNCC1CCN(c3ncccn3)CC1)CO2,Ki,=,2.3,nM,CHEMBL2094251,,,CHEMBL1132360,1.0986369,4.4893837
203,A1,CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Ki,=,4.5,nM,CHEMBL2094251,,,CHEMBL1134342,21.006954,-0.8443947
204,A1,CHEMBL2111750,c1cnc(N2CCC(CNC[C@@H]3COc4ccccc4O3)CC2)nc1,Ki,=,117.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2222894,4.6612263
205,A1,CHEMBL115990,COc1cccc2c1OCC(CNCC1CCN(c3ncccn3)CC1)O2,Ki,=,234.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0241191,4.321695
206,A1,CHEMBL114852,COc1ccccc1NCC1CCN(CC2COc3ccccc3O2)CC1,Ki,=,20.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0288097,4.37862
207,A1,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Ki,=,14.0,nM,CHEMBL2094251,,,CHEMBL1132360,21.660892,-0.41513652
208,A1,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,=,0.69,nM,CHEMBL2094251,,,CHEMBL1134342,6.5998316,-1.8611652
209,A1,CHEMBL114331,COc1cccc(N2CCC(CNCC3COc4ccccc4O3)CC2)c1,Ki,=,35.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1768312,4.49732
210,A1,CHEMBL418854,COc1ccccc1N1CCC(CNCC2COc3ccc(Cl)cc3O2)CC1,Ki,=,53.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.117496,4.5238657
211,A1,CHEMBL418854,COc1ccccc1N1CCC(CNCC2COc3ccc(Cl)cc3O2)CC1,Ki,=,181.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1871192,4.506602
212,A1,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,=,5.7,nM,CHEMBL2094251,,,CHEMBL1132360,14.51047,-5.936322
213,A1,CHEMBL115931,COc1ccccc1N1CCC(CNCC2COc3cccc(O)c3O2)CC1,Ki,>,500.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0770906,4.696624
214,A1,CHEMBL324403,c1ccc2c(c1)OCC(CNCC1CCN(c3cccc4c3OCC4)CC1)O2,Ki,=,33.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0113685,4.59649
215,A1,CHEMBL324076,c1cnc(NCC2CCN(CC3COc4ccccc4O3)CC2)nc1,Ki,=,23.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2585747,4.556956
216,A1,CHEMBL322560,COc1ccccc1N1CCC(CNCC2COc3cccc(F)c3O2)CC1,Ki,=,12.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1540385,4.5481467
217,A1,CHEMBL112526,Clc1ccccc1N1CCC(CNCC2COc3ccccc3O2)CC1,Ki,=,94.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0560824,4.5056973
218,A1,CHEMBL2112546,COc1ccccc1N1CCC(CNC[C@H]2COc3ccccc3O2)CC1,Ki,=,23.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1718273,4.620667
219,A1,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Ki,=,7.3,nM,CHEMBL2094251,,,CHEMBL1134342,21.602383,-0.4851833
220,A1,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,=,1.0,nM,CHEMBL2094251,,,CHEMBL1132360,6.6652455,-1.9135036
221,A1,CHEMBL115599,c1ccc2c(c1)OCC(CNCC1CCN(c3cccc4c3OCCO4)CC1)O2,Ki,=,38.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.0110338,4.6943526
222,A1,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Ki,=,1.9,nM,CHEMBL2094251,,,CHEMBL1134342,-5.320338,1.1970452
223,A1,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,=,11.0,nM,CHEMBL2094251,,,CHEMBL1132360,21.673574,-0.4428301
224,A1,CHEMBL430698,c1cnc(NCCNCC2COc3ccccc3O2)nc1,Ki,=,16.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2065841,4.5531387
225,A1,CHEMBL114836,CN(CC1CCN(c2ncccn2)CC1)CC1COc2ccccc2O1,Ki,=,348.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1502954,4.566211
226,A1,CHEMBL324076,c1cnc(NCC2CCN(CC3COc4ccccc4O3)CC2)nc1,Ki,=,208.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2103235,4.5581546
227,A1,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,=,3.7,nM,CHEMBL2094251,,,CHEMBL1134342,21.552055,-0.4138723
228,A1,CHEMBL324985,CC1(CNCC2CCN(c3ncccn3)CC2)COc2ccccc2O1,Ki,=,132.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2993162,4.4860168
229,A1,CHEMBL111810,COc1ccc(N2CCC(CNCC3COc4ccccc4O3)CC2)cc1,Ki,=,44.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1748646,4.579137
230,A1,CHEMBL112697,c1ccc(N2CCC(CNCC3COc4ccccc4O3)CC2)nc1,Inhibition,=,84.0,%,CHEMBL2094251,,,CHEMBL1132360,1.1791717,4.656793
231,A1,CHEMBL2112547,c1cnc(N2CCC(CNC[C@H]3COc4ccccc4O3)CC2)nc1,Ki,=,18.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.3042172,4.5890927
232,A1,CHEMBL112697,c1ccc(N2CCC(CNCC3COc4ccccc4O3)CC2)nc1,Inhibition,=,98.0,%,CHEMBL2094251,,,CHEMBL1132360,1.2418438,4.641943
233,A1,CHEMBL112033,c1ccc(N2CCC(CNCC3COc4ccccc4O3)CC2)cc1,Ki,=,47.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.299582,4.4179792
234,A1,CHEMBL419397,CC1Oc2ccccc2OC1CNCC1CCN(c2ncccn2)CC1,Ki,>,500.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.2537619,4.127779
235,A1,CHEMBL2111751,COc1ccccc1N1CCC(CNC[C@@H]2COc3ccccc3O2)CC1,Ki,=,74.0,nM,CHEMBL2094251,,,CHEMBL1132360,1.1057543,4.627286
236,A1,CHEMBL54720,c1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,Inhibition,=,26.0,%,CHEMBL2094251,,,CHEMBL1129317,1.4090405,2.737953
237,A1,CHEMBL64508,Oc1cccc(OCCNCc2ccccc2)c1,Ki,=,5291.0,nM,CHEMBL2094251,,,CHEMBL1131356,-1.9146338,1.6416909
238,A1,CHEMBL88365,Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,Ki,>,1.0,uM,CHEMBL2094251,,,CHEMBL1131356,1.3669343,2.5072973
239,A1,CHEMBL6766,CCCNC(=O)CC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,EC40,=,18.0,nM,CHEMBL2094251,,,CHEMBL1123772,-1.7071264,-5.68838
240,A1,CHEMBL294747,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,pKB,=,7.8,,CHEMBL2094251,,,CHEMBL1128113,4.6498933,-2.9303043
241,A1,CHEMBL269537,COc1cc2nc(N3CCC(CC(=O)NCC4CC4)CC3)nc(N)c2cc1OC,EC40,=,97.0,nM,CHEMBL2094251,,,CHEMBL1123772,-1.8261434,-5.522992
242,A1,CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,EC40,=,4.5,nM,CHEMBL2094251,,,CHEMBL1123772,-19.48973,-2.8336933
243,A1,CHEMBL34291,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,Ki,>,10000.0,nM,CHEMBL2094251,,,CHEMBL1146779,-9.697922,-2.2781134
244,A1,CHEMBL358723,CCSc1ccc(OC)c2c1CC1OCCN(C)C1C2,pD2,=,8.2,,CHEMBL2094251,,,CHEMBL1126149,-0.6806063,4.459834
245,A1,CHEMBL358723,CCSc1ccc(OC)c2c1CC1OCCN(C)C1C2,E,=,95.0,,CHEMBL2094251,,,CHEMBL1126149,-0.62039244,4.3319793
246,A1,CHEMBL2112856,COc1ccc(SC)c2c1C[C@H]1[C@@H](C2)OCCN1C,pD2,=,5.4,,CHEMBL2094251,,,CHEMBL1126149,-0.6499226,4.2821655
247,A1,CHEMBL2112856,COc1ccc(SC)c2c1C[C@H]1[C@@H](C2)OCCN1C,E,=,100.0,,CHEMBL2094251,,,CHEMBL1126149,-0.7279189,4.1849246
248,A1,CHEMBL19236,COc1nc(C)nc(Cl)c1NC1=NCCN1,Ki,>,30000.0,nM,CHEMBL2094251,,,CHEMBL1129518,-0.5124236,-4.5233107
249,A1,CHEMBL1794855,CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,Ki,>,10000.0,nM,CHEMBL2094251,,,CHEMBL1146789,0.9830128,-1.1469736
250,A1,CHEMBL144275,CCN1CCOC2Cc3c(SC)ccc(OC)c3CC21,pD2,=,7.42,,CHEMBL2094251,,,CHEMBL1126149,-0.80981725,4.2489166
251,A1,CHEMBL144275,CCN1CCOC2Cc3c(SC)ccc(OC)c3CC21,E,=,98.0,,CHEMBL2094251,,,CHEMBL1126149,-0.7403452,4.1592393
252,A1,CHEMBL356488,COc1ccc(SC)c2c1C[C@@H](N)CC2,pD2,=,7.48,,CHEMBL2094251,,,CHEMBL1126149,-0.5140998,3.405589
253,A1,CHEMBL356488,COc1ccc(SC)c2c1C[C@@H](N)CC2,E,=,98.0,,CHEMBL2094251,,,CHEMBL1126149,-0.5302992,3.4107685
254,A1,CHEMBL1437,NC[C@H](O)c1ccc(O)c(O)c1,Ki,=,2600.0,nM,CHEMBL2094251,,,CHEMBL1129518,12.645898,0.7172973
255,A1,CHEMBL144612,CCC1CN(C)C2Cc3c(OC)ccc(SC)c3CC2O1,pD2,=,5.35,,CHEMBL2094251,,,CHEMBL1126149,-0.7525572,4.376947
256,A1,CHEMBL144612,CCC1CN(C)C2Cc3c(OC)ccc(SC)c3CC2O1,E,=,42.0,,CHEMBL2094251,,,CHEMBL1126149,-0.6638553,4.3003373
257,A1,CHEMBL1437,NC[C@H](O)c1ccc(O)c(O)c1,PD2,=,7.7,,CHEMBL2094251,,,CHEMBL1126149,12.603886,0.81042653
258,A1,CHEMBL1437,NC[C@H](O)c1ccc(O)c(O)c1,E,=,100.0,,CHEMBL2094251,,,CHEMBL1126149,12.613122,0.80556834
259,A1,CHEMBL143988,CCCN1CCOC2Cc3c(SC)ccc(OC)c3CC21,pD2,=,6.78,,CHEMBL2094251,,,CHEMBL1126149,-0.76699513,4.025469
260,A1,CHEMBL143988,CCCN1CCOC2Cc3c(SC)ccc(OC)c3CC21,E,=,98.0,,CHEMBL2094251,,,CHEMBL1126149,-0.6872145,4.0586743
261,A1,CHEMBL144784,CCSc1ccc(OC)c2c1CC1CCCN(C)C1C2,pD2,=,6.46,,CHEMBL2094251,,,CHEMBL1126149,-0.6574092,4.46194
262,A1,CHEMBL144784,CCSc1ccc(OC)c2c1CC1CCCN(C)C1C2,E,=,97.0,,CHEMBL2094251,,,CHEMBL1126149,-0.68705356,4.4069405
263,A1,CHEMBL144133,COc1ccc(Cl)c2c1CC1C(C2)OCCN1C,pD2,=,5.97,,CHEMBL2094251,,,CHEMBL1126149,-0.6932904,4.3679953
264,A1,CHEMBL144133,COc1ccc(Cl)c2c1CC1C(C2)OCCN1C,E,=,89.0,,CHEMBL2094251,,,CHEMBL1126149,-0.6055741,4.2321744
